Date,Open,Higest,Lowest,Close,Volume,Turnover
2020/4/2,3656.32,3734.53,3652.32,3734.53,115168209,1.69E+11
2020/4/3,3721.48,3738.83,3698.98,3713.22,99825083,1.50E+11
2020/4/7,3779.91,3803.63,3772.21,3798.02,142778030,2.08E+11
2020/4/8,3776.42,3793,3767.29,3780.34,111389513,1.62E+11
2020/4/9,3798.49,3801.72,3785.31,3792.81,100485032,1.55E+11
2020/4/10,3794.84,3824.74,3758.96,3769.18,102444956,1.62E+11
2020/4/13,3751.71,3769.88,3740.19,3753.26,79053343,1.20E+11
2020/4/14,3777.83,3825.76,3764.98,3825.7,110637585,1.71E+11
2020/4/15,3820.85,3829.8,3793.44,3797.36,108461984,1.70E+11
2020/4/16,3777.8,3807.36,3774.56,3802.38,95947965,1.47E+11
2020/4/17,3831.92,3863.45,3821.42,3839.49,132004301,2.04E+11
2020/4/20,3845.46,3853.8,3831.55,3853.46,100013115,1.52E+11
2020/4/21,3838.23,3838.23,3780,3808.05,102921888,1.55E+11
2020/4/22,3789.13,3839.38,3782.22,3839.38,85899464,1.36E+11
2020/4/23,3851.91,3857.47,3826.56,3829.75,95508450,1.42E+11
2020/4/24,3826.31,3827.21,3787.07,3796.97,94844135,1.39E+11
2020/4/27,3808.02,3842.87,3793.77,3822.77,95462735,1.45E+11
2020/4/28,3835.35,3859.68,3768.2,3849.15,122093476,1.84E+11
2020/4/29,3837.51,3880.74,3833.72,3867.03,95854590,1.51E+11
2020/4/30,3880.41,3921.7,3880.41,3912.58,132917125,2.02E+11
2020/5/6,3867.26,3937.69,3865.99,3936.25,139855675,2.15E+11
2020/5/7,3937.59,3941.48,3915.9,3924.89,105514646,1.67E+11
2020/5/8,3943,3979.66,3935.98,3963.62,116943341,1.90E+11
2020/5/11,3974.76,3998.1,3944.5,3960.18,122673803,1.94E+11
2020/5/12,3961.34,3970.11,3930.21,3960.24,98250554,1.57E+11
2020/5/13,3946.64,3972.53,3932.57,3968.25,88190669,1.46E+11
2020/5/14,3952.2,3952.2,3924.05,3925.22,88530004,1.43E+11
2020/5/15,3941.13,3945.2,3907.4,3912.82,92618382,1.53E+11
2020/5/18,3914.66,3946.43,3898.4,3922.91,112801762,1.89E+11
2020/5/19,3963.78,3966.85,3944.07,3956.25,94015291,1.60E+11
2020/5/20,3955.71,3955.71,3923.92,3935.22,100791150,1.57E+11
2020/5/21,3950.6,3951.74,3907.58,3913.8,94861033,1.49E+11
2020/5/22,3907.58,3907.58,3818.15,3824.06,103378360,1.57E+11
2020/5/25,3828.32,3835.63,3800.18,3829.32,79033326,1.27E+11
2020/5/26,3850,3874.75,3844.48,3872.77,77448076,1.25E+11
2020/5/27,3873.7,3873.7,3838.42,3845.61,83711831,1.24E+11
2020/5/28,3848.49,3885.42,3818.43,3856.63,93064054,1.39E+11
2020/5/29,3838.38,3872.3,3830.42,3867.02,93813832,1.36E+11
2020/6/1,3901.73,3976.32,3901.73,3971.34,136456652,2.08E+11
2020/6/2,3969.95,3991.78,3958.98,3983.57,144303060,1.96E+11
2020/6/3,4001.17,4018.68,3982.93,3983.65,136597483,2.01E+11
2020/6/4,3998.16,3999.81,3968.57,3982.19,104277737,1.49E+11
2020/6/5,3988.22,4001.25,3967.93,4001.25,102443942,1.54E+11
2020/6/8,4023.61,4050.22,4016.1,4021.95,137925813,1.93E+11
2020/6/9,4027.56,4052.16,4016.34,4047.03,115304479,1.67E+11
2020/6/10,4046.23,4046.23,4024.42,4039.71,112265728,1.67E+11
2020/6/11,4031.74,4043.01,3979.75,3995.88,127308941,1.97E+11
2020/6/12,3931.62,4011.06,3927.25,4003.08,134166649,1.94E+11
2020/6/15,3982.97,4007.14,3954.99,3954.99,131297860,2.11E+11
2020/6/16,3995.58,4014.57,3987.86,4014.57,111051539,1.85E+11
2020/6/17,4018.61,4018.61,3992.13,4017.59,105605799,1.77E+11
2020/6/18,4009.78,4047.56,4000.9,4044.38,138148761,2.10E+11
2020/6/19,4047.05,4109.36,4043.49,4098.71,152946990,2.56E+11
2020/6/22,4097.51,4126.94,4088.78,4102.05,155829465,2.59E+11
2020/6/23,4098.04,4124.73,4080.75,4121.79,129229510,2.35E+11
2020/6/24,4128.1,4144.68,4123.36,4138.99,121712465,2.25E+11
2020/6/29,4127.93,4137.37,4092.54,4109.72,130865854,2.27E+11
2020/6/30,4130,4174.42,4129.78,4163.96,125933521,2.28E+11
2020/7/1,4172.64,4247.78,4163.5,4247.78,169990456,3.06E+11
2020/7/2,4239.41,4340.1,4238.12,4335.84,252939368,4.00E+11
2020/7/3,4353.19,4419.6,4348.45,4419.6,290485539,4.42E+11
2020/7/6,4465.81,4678.11,4465.81,4670.09,405821025,5.97E+11
2020/7/7,4739.61,4796.32,4688.06,4698.13,406008553,6.35E+11
2020/7/8,4692.86,4803.36,4670.65,4774,348074847,5.33E+11
2020/7/9,4770.08,4854.12,4757.29,4840.77,351046893,5.57E+11
2020/7/10,4796.09,4821.37,4734.47,4753.13,316949651,5.10E+11
2020/7/13,4742.37,4878.08,4741.87,4852.96,321645446,5.41E+11
2020/7/14,4836.17,4860.44,4729.93,4806.69,297241985,5.11E+11
2020/7/15,4821.52,4837.48,4723.36,4744.47,272389006,4.87E+11
2020/7/16,4741.53,4772.56,4513.65,4516.25,284657133,5.11E+11
2020/7/17,4524.77,4601.37,4485.82,4544.7,207375563,3.73E+11
2020/7/20,4597.2,4681.94,4534.23,4680.3,246068914,4.17E+11
2020/7/21,4697.5,4714.29,4661.44,4691.04,200415659,3.56E+11
2020/7/22,4682.66,4790.45,4675.35,4714.45,224199211,3.86E+11
2020/7/23,4668.74,4731.4,4607.66,4712.44,234314569,4.05E+11
2020/7/24,4679.03,4691.7,4479.39,4505.59,243905203,4.38E+11
2020/7/27,4535.01,4558.12,4482.44,4528.45,171420551,3.02E+11
2020/7/28,4567.67,4590.25,4537.69,4568.26,162768498,2.93E+11
2020/7/29,4559.16,4680.56,4548.85,4679.01,186695305,3.50E+11
2020/7/30,4689.76,4704.63,4649.77,4656.15,166967566,3.24E+11
2020/7/31,4652.18,4741.81,4621.96,4695.05,184839026,3.51E+11
2020/8/3,4735.9,4771.37,4720.03,4771.31,214776239,4.02E+11
2020/8/4,4778.49,4807.08,4747.78,4775.8,239974985,4.26E+11
2020/8/5,4761.76,4786.7,4711.27,4777.11,196700548,3.47E+11
2020/8/6,4779.24,4791.86,4691.16,4762.76,227854406,4.04E+11
2020/8/7,4742.29,4749.02,4637.84,4707.93,213518216,3.97E+11
2020/8/10,4681.76,4757.66,4646.29,4724.87,203788832,3.71E+11
2020/8/11,4730.38,4791.53,4674.86,4681.78,205546511,3.51E+11
2020/8/12,4668.89,4681.62,4566.27,4647.64,202887239,3.47E+11
2020/8/13,4666.49,4671.77,4626.1,4635.71,152550092,2.51E+11
2020/8/14,4627.61,4708.07,4617.63,4704.63,147292921,2.54E+11
2020/8/17,4727.12,4838.09,4721.36,4815.23,268001556,4.16E+11
2020/8/18,4816.57,4825.39,4788.83,4812.76,189139854,3.14E+11
2020/8/19,4804.67,4809.05,4738.01,4740.68,192442948,3.19E+11
2020/8/20,4708.13,4721.44,4662.8,4679.15,158368639,2.60E+11
2020/8/21,4717.79,4739.48,4684.81,4718.84,142657864,2.52E+11
2020/8/24,4746.4,4769.47,4716.61,4755.85,151143512,2.72E+11
2020/8/25,4769.21,4802.41,4746.31,4761.95,141701351,2.62E+11
2020/8/26,4761.72,4786.42,4689.88,4706.13,151305180,2.77E+11
2020/8/27,4718.06,4731.94,4679.36,4731.35,119042850,2.24E+11
2020/8/28,4727.29,4850.49,4719.35,4844.27,159399765,3.05E+11
2020/8/31,4870.93,4901.21,4816.21,4816.22,202567029,3.57E+11
2020/9/1,4803.39,4842.13,4791.78,4842.12,138395402,2.62E+11
2020/9/2,4859.08,4863.55,4797.52,4843.89,157989524,2.81E+11
2020/9/3,4841.5,4877.01,4800.06,4817.1,145671201,2.79E+11
2020/9/4,4737.24,4778.2,4726.56,4770.22,120032796,2.38E+11
2020/9/7,4759.52,4789.3,4655.56,4669.37,148607791,2.82E+11
2020/9/8,4683.83,4707.9,4639.05,4694.39,139199227,2.49E+11
2020/9/9,4634.25,4645.2,4558.03,4584.59,162277107,2.45E+11
2020/9/10,4632.1,4647.75,4572.21,4581.98,150652878,2.26E+11
2020/9/11,4572.26,4630.88,4563.11,4627.28,115302424,1.98E+11
2020/9/14,4652.05,4666.99,4625.99,4651.05,107235179,2.12E+11
2020/9/15,4649.45,4691.5,4630.54,4688.48,101915925,1.95E+11
2020/9/16,4683.01,4690.68,4638.46,4657.36,108753641,1.96E+11
2020/9/17,4642.05,4664.95,4601.64,4632.71,105983631,2.14E+11
2020/9/18,4636.64,4737.8,4631.7,4737.09,160426475,2.82E+11
2020/9/21,4750.75,4752.98,4688.72,4691.43,124535827,2.24E+11
2020/9/22,4654.22,4706.21,4622.11,4635.76,119672947,2.03E+11
2020/9/23,4639.66,4665.96,4623.55,4652.33,95826528,1.90E+11
2020/9/24,4623.95,4631.95,4562.21,4563.07,112593683,1.94E+11
2020/9/25,4582.48,4599.54,4554.72,4570.02,93015155,1.67E+11
2020/9/28,4582.65,4613.63,4571.15,4581.91,85048389,1.59E+11
2020/9/29,4608.29,4616.68,4586.35,4591.8,85993858,1.60E+11
2020/9/30,4607.58,4634.72,4563.41,4587.4,89081200,1.66E+11
2020/10/9,4663.61,4695.4,4655.09,4681.14,111337512,2.30E+11
2020/10/12,4705.19,4823.27,4704.16,4823.16,155784558,3.08E+11
2020/10/13,4812.9,4845.92,4795.37,4839.2,116516338,2.42E+11
2020/10/14,4830.46,4830.46,4795.91,4807.1,111906923,2.30E+11
2020/10/15,4810.78,4833.89,4796.26,4798.74,109964962,2.14E+11
2020/10/16,4798.92,4825.55,4765.97,4791.68,116716102,2.04E+11
2020/10/19,4823.49,4849.61,4747.34,4755.49,129246361,2.25E+11
2020/10/20,4751.37,4793.47,4739.46,4793.47,98048156,1.86E+11
2020/10/21,4801.63,4801.63,4758.86,4792.83,103805703,1.90E+11
2020/10/22,4780.6,4791.81,4725.5,4777.98,101350891,1.95E+11
2020/10/23,4775.47,4802.46,4717.1,4718.49,106825184,2.01E+11
2020/10/26,4684.05,4713.39,4639.3,4691.24,108343275,2.06E+11
2020/10/27,4680.14,4708.46,4671.85,4699.28,92656304,1.87E+11
2020/10/28,4703,4753.31,4685.6,4737.27,108463402,2.27E+11
2020/10/29,4683.61,4803.03,4679.25,4772.92,117117250,2.52E+11
2020/10/30,4776.47,4778.51,4683.47,4695.33,139802303,2.81E+11
2020/11/2,4702.75,4738.02,4695.44,4720.83,142867693,2.79E+11
2020/11/3,4743.17,4793.4,4734.17,4777.56,136055408,2.52E+11
2020/11/4,4781.45,4825.46,4770.56,4813.66,114661806,2.31E+11
2020/11/5,4861.34,4885.11,4838,4885.11,139244594,2.82E+11
2020/11/6,4897.63,4897.63,4845.43,4885.72,153639034,3.05E+11
2020/11/9,4918.86,4997.8,4918.86,4981.35,197131984,3.72E+11
2020/11/10,4995.41,4995.41,4928.93,4953.88,176267214,3.34E+11
2020/11/11,4937.76,4957.58,4901.71,4904.9,164470515,3.04E+11
2020/11/12,4916.77,4926.34,4891.51,4908.46,118114619,2.28E+11
2020/11/13,4886.98,4886.98,4825.76,4856.85,133693079,2.55E+11
2020/11/16,4880.96,4904.17,4848.62,4904.17,148770980,2.67E+11
2020/11/17,4903.12,4909.29,4865.39,4894.79,151487464,2.89E+11
2020/11/18,4889.67,4911.09,4870.72,4891.67,164216616,2.91E+11
2020/11/19,4880.92,4939.79,4870.2,4927.99,133681378,2.48E+11
2020/11/20,4928.22,4947.43,4922.59,4943.29,129400341,2.29E+11
2020/11/23,4954.6,5029.65,4940.45,5005.03,205915187,3.34E+11
2020/11/24,4997.05,5001.06,4960.98,4974.29,156637911,2.65E+11
